timesteps	evaders	pursuers
66	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 25], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [25, 28], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [37, 35], [21, 39], [8, 5], [37, 6], [17, 27], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [31, 16], [18, 19], [8, 7], [9, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [28, 9], [17, 38], [8, 17], [27, 24], [19, 18], [17, 34], [33, 9], [35, 26], [28, 36], [16, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [31, 29], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [11, 26], [15, 34], [23, 36], [5, 16], [30, 37], [33, 4], [18, 37], [20, 19], [36, 7], [24, 22], [3, 39], [4, 25], [17, 9], [19, 31], [11, 7], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [4, 37], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 18], [8, 23], [9, 13], [35, 20], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
67	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [18, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [34, 25], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [26, 28], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [36, 35], [21, 39], [8, 5], [37, 6], [18, 27], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [31, 15], [18, 19], [8, 7], [10, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [28, 10], [17, 38], [7, 17], [27, 23], [19, 18], [17, 34], [34, 9], [35, 26], [28, 36], [16, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [32, 29], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [10, 26], [15, 34], [23, 37], [5, 16], [30, 37], [34, 4], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [11, 8], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [4, 36], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 19], [8, 23], [9, 13], [35, 21], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
68	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [17, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [35, 25], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [27, 28], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [35, 35], [21, 39], [8, 5], [37, 6], [18, 28], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [32, 15], [18, 19], [8, 7], [11, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [28, 9], [17, 38], [8, 17], [28, 23], [19, 18], [17, 34], [35, 9], [35, 26], [28, 36], [17, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [33, 29], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [11, 26], [15, 34], [23, 37], [5, 16], [30, 37], [35, 4], [18, 37], [20, 19], [36, 7], [24, 22], [3, 39], [4, 25], [17, 9], [19, 31], [11, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [4, 35], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 20], [8, 23], [9, 13], [35, 22], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
69	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [18, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [34, 25], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [28, 28], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [34, 35], [21, 39], [8, 5], [37, 6], [19, 28], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [33, 15], [18, 19], [8, 7], [12, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [29, 9], [17, 38], [7, 17], [28, 22], [19, 18], [17, 34], [35, 10], [35, 26], [28, 36], [17, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [33, 29], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [10, 26], [15, 34], [23, 37], [5, 16], [30, 38], [34, 4], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [10, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [4, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 21], [8, 23], [9, 13], [35, 23], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
70	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [18, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [34, 26], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [28, 29], [7, 16], [34, 27], [5, 0], [20, 17], [16, 19], [34, 34], [21, 39], [8, 5], [37, 6], [19, 27], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [34, 15], [18, 19], [8, 7], [13, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [30, 9], [17, 38], [8, 17], [28, 21], [19, 18], [17, 34], [36, 10], [35, 26], [28, 36], [16, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [33, 29], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [11, 26], [15, 34], [23, 37], [5, 16], [29, 38], [35, 4], [18, 37], [20, 19], [36, 7], [24, 22], [3, 39], [4, 25], [17, 9], [19, 31], [9, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [5, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 22], [8, 23], [9, 13], [35, 24], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
71	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [18, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [33, 26], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [28, 30], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [35, 34], [21, 39], [8, 5], [37, 6], [19, 26], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [35, 15], [18, 19], [8, 7], [14, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 9], [17, 38], [7, 17], [28, 20], [19, 18], [17, 34], [37, 10], [35, 26], [28, 36], [16, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [33, 30], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [10, 26], [15, 34], [23, 37], [5, 16], [28, 38], [35, 3], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [9, 10], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [6, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 23], [8, 23], [9, 13], [34, 24], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
72	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [17, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [32, 26], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [28, 31], [7, 16], [34, 27], [5, 0], [20, 17], [16, 19], [35, 35], [21, 39], [8, 5], [37, 6], [19, 25], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [35, 16], [18, 19], [8, 7], [14, 32], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [32, 9], [17, 38], [8, 17], [28, 19], [19, 18], [17, 34], [38, 10], [35, 26], [28, 36], [16, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [34, 30], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [10, 27], [15, 34], [23, 37], [5, 16], [28, 37], [36, 3], [18, 37], [20, 19], [36, 7], [24, 22], [3, 39], [4, 25], [17, 9], [19, 31], [9, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [7, 34], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 24], [8, 23], [9, 13], [33, 24], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
73	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [18, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [31, 26], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [28, 32], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [34, 35], [21, 39], [8, 5], [37, 6], [20, 25], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [35, 17], [18, 19], [8, 7], [14, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [32, 8], [17, 38], [7, 17], [28, 18], [19, 18], [17, 34], [38, 11], [35, 26], [28, 36], [16, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [35, 30], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [9, 27], [15, 34], [23, 37], [5, 16], [28, 37], [35, 3], [18, 37], [20, 19], [36, 7], [24, 22], [4, 39], [4, 25], [17, 9], [19, 31], [8, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [7, 33], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [38, 24], [8, 23], [9, 13], [34, 24], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
74	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 39], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [31, 27], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [29, 32], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [33, 35], [21, 39], [8, 5], [37, 6], [21, 25], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [35, 18], [18, 19], [8, 7], [14, 32], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 8], [17, 38], [8, 17], [28, 17], [19, 18], [17, 34], [38, 12], [35, 26], [28, 36], [16, 15], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [35, 31], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [9, 26], [15, 34], [23, 37], [5, 16], [27, 37], [36, 3], [18, 37], [20, 19], [36, 7], [24, 22], [4, 38], [4, 25], [17, 9], [19, 31], [9, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [8, 33], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [38, 25], [8, 23], [9, 13], [34, 25], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
75	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 38], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [31, 28], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [30, 32], [7, 16], [34, 27], [6, 0], [20, 17], [16, 19], [32, 35], [21, 39], [8, 5], [37, 6], [22, 25], [34, 29], [29, 35], [7, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [4, 13], [13, 39], [11, 15], [21, 33], [29, 37], [35, 19], [18, 19], [8, 7], [13, 32], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 9], [17, 38], [7, 17], [29, 17], [19, 18], [17, 34], [38, 13], [35, 26], [28, 36], [16, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [23, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [36, 31], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [10, 26], [15, 34], [23, 37], [5, 16], [26, 37], [35, 3], [18, 37], [20, 19], [36, 7], [24, 22], [3, 38], [4, 25], [17, 9], [19, 31], [9, 10], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [13, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [9, 33], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 25], [8, 23], [9, 13], [34, 26], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
76	[[1, 28], [20, 18], [14, 19], [17, 8], [8, 6], [5, 15], [20, 31], [22, 39], [10, 13], [6, 24], [17, 19], [34, 28], [14, 6], [15, 3], [18, 18], [12, 27], [29, 36], [7, 23], [35, 13], [29, 24], [0, 39], [24, 3], [20, 36], [14, 4], [6, 16], [12, 39], [18, 36], [16, 34], [21, 32], [16, 38], [35, 27], [17, 35], [19, 15], [23, 22], [19, 37], [5, 25], [22, 23], [4, 19], [36, 6], [10, 15]]	[[22, 19], [15, 19], [31, 29], [1, 39], [7, 22], [23, 3], [20, 30], [6, 25], [31, 32], [7, 16], [34, 27], [7, 0], [20, 17], [16, 19], [32, 36], [21, 39], [8, 5], [37, 6], [23, 25], [34, 29], [29, 35], [8, 3], [13, 6], [13, 27], [16, 7], [10, 14], [16, 33], [9, 6], [6, 23], [3, 13], [13, 39], [11, 15], [21, 33], [29, 37], [35, 20], [18, 19], [8, 7], [13, 31], [2, 28], [3, 19], [14, 5], [19, 14], [30, 24], [31, 8], [17, 38], [8, 17], [29, 18], [19, 18], [17, 34], [38, 14], [35, 26], [28, 36], [17, 14], [17, 20], [35, 12], [20, 32], [9, 15], [1, 29], [15, 2], [16, 35], [5, 24], [29, 25], [22, 35], [36, 27], [0, 38], [22, 1], [36, 13], [16, 3], [23, 23], [4, 18], [11, 27], [18, 35], [37, 31], [34, 13], [16, 37], [12, 26], [5, 14], [22, 38], [7, 24], [21, 31], [10, 16], [10, 27], [15, 34], [23, 37], [5, 16], [26, 36], [36, 3], [18, 37], [20, 19], [36, 7], [24, 22], [3, 37], [4, 25], [17, 9], [19, 31], [9, 9], [30, 36], [6, 15], [16, 39], [0, 28], [24, 4], [35, 28], [19, 16], [13, 19], [13, 21], [14, 7], [18, 8], [21, 23], [10, 12], [12, 28], [22, 22], [15, 4], [20, 37], [35, 14], [23, 39], [24, 2], [11, 39], [12, 2], [5, 19], [29, 23], [21, 18], [22, 24], [4, 15], [23, 21], [11, 13], [21, 36], [22, 32], [6, 17], [33, 28], [13, 4], [4, 20], [14, 3], [35, 6], [7, 6], [18, 17], [20, 15], [17, 7], [5, 26], [16, 8], [15, 6], [18, 15], [8, 33], [14, 20], [20, 35], [14, 35], [17, 18], [14, 18], [15, 36], [36, 5], [19, 36], [39, 26], [8, 23], [9, 13], [33, 26], [28, 24], [12, 38], [15, 38], [25, 3], [17, 36], [1, 27]]
