timesteps	evaders	pursuers	evader_capture_status
42	[[23, 21], [9, 20], [7, 9], [27, 1], [17, 27], [18, 34], [24, 17], [24, 39], [11, 26], [10, 32], [32, 28], [28, 4], [25, 15], [39, 39], [22, 30], [15, 10], [12, 6], [35, 16], [5, 35], [39, 38], [33, 38], [10, 13], [32, 18], [29, 15], [39, 35], [23, 33], [29, 10], [26, 12], [7, 15], [26, 26]]	[[26, 2], [30, 5], [12, 20], [35, 19], [37, 37], [38, 36], [25, 38], [22, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
43	[[23, 22], [8, 20], [6, 9], [28, 1], [17, 26], [17, 34], [25, 17], [23, 39], [11, 27], [9, 32], [32, 27], [28, 5], [26, 15], [38, 39], [23, 30], [14, 10], [12, 7], [35, 15], [5, 34], [39, 39], [32, 38], [10, 12], [31, 18], [29, 14], [39, 34], [22, 33], [29, 11], [26, 11], [6, 15], [25, 26]]	[[27, 2], [29, 5], [11, 20], [35, 18], [37, 38], [39, 36], [24, 38], [23, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
44	[[24, 22], [7, 20], [6, 10], [29, 1], [18, 26], [17, 33], [25, 18], [22, 39], [11, 28], [10, 32], [32, 28], [28, 6], [27, 15], [37, 39], [22, 30], [14, 9], [13, 7], [35, 14], [4, 34], [39, 38], [31, 38], [10, 13], [30, 18], [30, 14], [39, 33], [22, 34], [30, 11], [26, 10], [7, 15], [25, 27]]	[[28, 2], [28, 5], [10, 20], [35, 17], [38, 38], [39, 35], [23, 38], [24, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
45	[[24, 21], [6, 20], [6, 9], [30, 1], [17, 26], [16, 33], [26, 18], [21, 39], [12, 28], [10, 33], [32, 29], [28, 7], [28, 15], [36, 39], [21, 30], [15, 9], [13, 6], [35, 13], [5, 34], [39, 39], [31, 37], [11, 13], [30, 19], [30, 13], [39, 32], [22, 33], [30, 10], [26, 11], [6, 15], [25, 28]]	[[29, 2], [28, 6], [9, 20], [35, 16], [38, 39], [39, 34], [22, 38], [25, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
46	[[24, 22], [5, 20], [6, 10], [31, 1], [17, 27], [16, 32], [26, 19], [20, 39], [13, 28], [11, 33], [32, 28], [28, 8], [29, 15], [35, 39], [20, 30], [15, 9], [14, 6], [35, 12], [6, 34], [39, 38], [32, 37], [10, 13], [30, 20], [31, 13], [39, 31], [21, 33], [31, 10], [26, 10], [6, 14], [25, 29]]	[[30, 2], [28, 7], [8, 20], [34, 16], [37, 39], [39, 33], [21, 38], [26, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
47	[[25, 22], [4, 20], [6, 9], [32, 1], [18, 27], [16, 31], [26, 20], [19, 39], [14, 28], [12, 33], [33, 28], [28, 9], [29, 14], [34, 39], [20, 29], [15, 10], [13, 6], [36, 12], [5, 34], [39, 37], [32, 36], [10, 12], [30, 21], [31, 12], [39, 30], [21, 32], [32, 10], [26, 11], [6, 15], [25, 28]]	[[31, 2], [28, 8], [7, 20], [33, 16], [36, 39], [39, 32], [20, 38], [27, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
48	[[25, 23], [3, 20], [6, 8], [33, 1], [17, 27], [15, 31], [26, 21], [18, 39], [13, 28], [11, 33], [33, 27], [28, 10], [29, 13], [33, 39], [21, 29], [16, 10], [12, 6], [36, 11], [4, 34], [39, 36], [32, 35], [11, 12], [30, 22], [32, 12], [39, 29], [21, 31], [33, 10], [25, 11], [6, 14], [25, 27]]	[[32, 2], [28, 9], [6, 20], [32, 16], [35, 39], [39, 31], [19, 38], [28, 16]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
49	[[25, 24], [3, 21], [5, 8], [34, 1], [18, 27], [15, 32], [27, 21], [17, 39], [12, 28], [11, 34], [34, 27], [27, 10], [29, 12], [32, 39], [21, 28], [15, 10], [12, 7], [37, 11], [5, 34], [39, 35], [32, 34], [10, 12], [30, 21], [33, 12], [39, 28], [21, 32], [34, 10], [24, 11], [6, 15], [26, 27]]	[[32, 1], [28, 10], [5, 20], [32, 15], [34, 39], [39, 30], [18, 38], [28, 15]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
50	[[24, 24], [3, 22], [4, 8], [35, 1], [18, 26], [16, 32], [26, 21], [16, 39], [12, 29], [11, 35], [34, 26], [26, 10], [30, 12], [31, 39], [21, 27], [16, 10], [11, 7], [38, 11], [6, 34], [38, 35], [32, 33], [11, 12], [31, 21], [34, 12], [39, 27], [21, 33], [34, 9], [23, 11], [6, 14], [26, 28]]	[[33, 1], [27, 10], [4, 20], [32, 14], [33, 39], [39, 29], [17, 38], [28, 14]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
51	[[23, 24], [3, 23], [5, 8], [35, 2], [17, 26], [16, 33], [26, 22], [15, 39], [13, 29], [12, 35], [34, 25], [25, 10], [30, 11], [30, 39], [21, 28], [16, 11], [11, 8], [38, 10], [6, 33], [38, 34], [33, 33], [12, 12], [31, 22], [34, 11], [39, 26], [22, 33], [34, 8], [22, 11], [7, 14], [27, 28]]	[[34, 1], [26, 10], [4, 21], [32, 13], [32, 39], [39, 28], [16, 38], [28, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
52	[[23, 25], [3, 24], [4, 8], [35, 3], [17, 25], [16, 32], [26, 23], [14, 39], [13, 30], [12, 34], [33, 25], [25, 9], [30, 10], [29, 39], [20, 28], [16, 12], [11, 9], [38, 9], [6, 34], [37, 34], [32, 33], [12, 13], [31, 23], [35, 11], [39, 25], [22, 34], [34, 7], [21, 11], [8, 14], [27, 29]]	[[34, 2], [25, 10], [4, 22], [32, 12], [31, 39], [39, 27], [15, 38], [29, 13]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
53	[[23, 26], [3, 25], [5, 8], [35, 4], [16, 25], [17, 32], [26, 22], [13, 39], [13, 29], [11, 34], [33, 26], [25, 8], [30, 9], [28, 39], [20, 29], [17, 12], [11, 10], [37, 9], [6, 35], [36, 34], [32, 32], [13, 13], [31, 24], [36, 11], [39, 24], [23, 34], [34, 6], [20, 11], [8, 13], [28, 29]]	[[34, 3], [25, 9], [4, 23], [33, 12], [30, 39], [39, 26], [14, 38], [29, 12]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
54	[[23, 27], [3, 26], [4, 8], [35, 5], [16, 24], [16, 32], [26, 21], [12, 39], [13, 30], [11, 33], [34, 26], [25, 7], [30, 8], [27, 39], [20, 30], [16, 12], [10, 10], [37, 8], [6, 34], [36, 35], [32, 33], [13, 14], [31, 23], [37, 11], [39, 23], [24, 34], [34, 7], [20, 12], [8, 14], [28, 30]]	[[34, 4], [25, 8], [4, 24], [34, 12], [29, 39], [39, 25], [13, 38], [29, 11]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
55	[[22, 27], [3, 27], [5, 8], [36, 5], [16, 25], [17, 32], [25, 21], [11, 39], [13, 29], [11, 32], [34, 27], [25, 6], [31, 8], [26, 39], [20, 29], [16, 13], [10, 11], [38, 8], [6, 33], [35, 35], [32, 32], [12, 14], [31, 24], [38, 11], [39, 22], [24, 33], [34, 6], [20, 13], [7, 14], [28, 29]]	[[34, 5], [25, 7], [4, 25], [34, 11], [28, 39], [39, 24], [12, 38], [29, 10]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
56	[[23, 27], [3, 28], [6, 8], [37, 5], [17, 25], [17, 33], [26, 21], [10, 39], [12, 29], [11, 31], [34, 28], [24, 6], [31, 7], [25, 39], [20, 30], [16, 12], [10, 10], [39, 8], [5, 33], [34, 35], [31, 32], [13, 14], [31, 23], [37, 11], [39, 21], [25, 33], [34, 7], [20, 14], [7, 15], [28, 28]]	[[34, 6], [25, 6], [4, 26], [34, 10], [27, 39], [39, 23], [11, 38], [29, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
57	[[23, 26], [3, 29], [6, 7], [37, 4], [17, 24], [17, 34], [26, 20], [9, 39], [13, 29], [11, 32], [34, 29], [23, 6], [30, 7], [24, 39], [20, 31], [16, 11], [10, 11], [39, 9], [6, 33], [35, 35], [31, 33], [12, 14], [32, 23], [37, 12], [39, 20], [25, 34], [35, 7], [20, 15], [8, 15], [28, 27]]	[[34, 7], [24, 6], [4, 27], [35, 10], [26, 39], [38, 23], [10, 38], [30, 9]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
58	[[22, 26], [3, 30], [6, 8], [38, 4], [17, 23], [16, 34], [27, 20], [8, 39], [14, 29], [10, 32], [35, 29], [22, 6], [29, 7], [23, 39], [20, 32], [17, 11], [10, 10], [39, 8], [5, 33], [35, 34], [30, 33], [12, 15], [33, 23], [37, 13], [39, 19], [25, 33], [35, 6], [19, 15], [8, 16], [27, 27]]	[[35, 7], [23, 6], [4, 28], [36, 10], [25, 39], [38, 22], [9, 38], [30, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
59	[[23, 26], [3, 31], [5, 8], [39, 4], [17, 22], [16, 35], [26, 20], [7, 39], [14, 30], [10, 33], [34, 29], [21, 6], [28, 7], [23, 38], [20, 31], [17, 10], [11, 10], [39, 9], [5, 34], [34, 34], [31, 33], [13, 15], [33, 24], [37, 14], [39, 18], [26, 33], [35, 5], [19, 16], [7, 16], [28, 27]]	[[35, 6], [22, 6], [4, 29], [37, 10], [24, 39], [37, 22], [8, 38], [29, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
60	[[22, 26], [3, 32], [5, 7], [39, 5], [16, 22], [16, 34], [26, 19], [6, 39], [15, 30], [11, 33], [34, 28], [20, 6], [28, 6], [22, 38], [21, 31], [16, 10], [11, 11], [39, 8], [5, 35], [34, 35], [31, 32], [13, 16], [32, 24], [37, 15], [39, 17], [26, 32], [35, 4], [20, 16], [7, 17], [29, 27]]	[[35, 5], [21, 6], [4, 30], [38, 10], [23, 39], [36, 22], [7, 38], [28, 8]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
61	[[23, 26], [3, 33], [6, 7], [39, 4], [15, 22], [16, 35], [27, 19], [5, 39], [15, 29], [11, 34], [34, 29], [19, 6], [28, 5], [22, 37], [22, 31], [16, 9], [11, 10], [39, 7], [5, 34], [35, 35], [31, 33], [13, 17], [31, 24], [36, 15], [39, 16], [27, 32], [34, 4], [20, 17], [7, 18], [29, 28]]	[[35, 4], [20, 6], [4, 31], [38, 9], [22, 39], [36, 23], [6, 38], [28, 7]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
62	[[23, 25], [2, 33], [7, 7], [39, 3], [15, 23], [16, 34], [28, 19], [4, 39], [15, 28], [12, 34], [35, 29], [18, 6], [28, 4], [22, 36], [23, 31], [15, 9], [11, 11], [39, 6], [6, 34], [35, 34], [31, 32], [13, 18], [31, 25], [35, 15], [39, 17], [27, 31], [34, 5], [20, 18], [7, 19], [28, 28]]	[[34, 4], [19, 6], [4, 32], [38, 8], [22, 38], [36, 22], [5, 38], [28, 6]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
63	[[23, 26], [1, 33], [6, 7], [39, 2], [15, 22], [16, 33], [28, 20], [3, 39], [15, 27], [11, 34], [34, 29], [17, 6], [28, 3], [22, 35], [22, 31], [15, 10], [12, 11], [39, 5], [7, 34], [35, 35], [31, 31], [14, 18], [31, 26], [34, 15], [38, 17], [27, 32], [33, 5], [20, 19], [7, 20], [29, 28]]	[[34, 5], [18, 6], [5, 32], [38, 7], [22, 37], [36, 21], [4, 38], [28, 5]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
64	[[24, 26], [0, 33], [7, 7], [38, 2], [16, 22], [16, 32], [28, 19], [2, 39], [15, 26], [11, 33], [35, 29], [16, 6], [27, 3], [22, 34], [22, 30], [15, 11], [11, 11], [39, 4], [8, 34], [34, 35], [32, 31], [14, 17], [30, 26], [34, 16], [38, 16], [27, 33], [32, 5], [19, 19], [7, 19], [29, 27]]	[[34, 4], [17, 6], [5, 33], [38, 6], [22, 36], [35, 21], [3, 38], [28, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
65	[[24, 25], [1, 33], [7, 8], [38, 1], [16, 23], [16, 31], [29, 19], [1, 39], [15, 27], [12, 33], [35, 30], [15, 6], [26, 3], [22, 33], [21, 30], [15, 12], [10, 11], [39, 3], [8, 35], [34, 34], [32, 30], [13, 17], [31, 26], [33, 16], [38, 15], [28, 33], [32, 6], [20, 19], [8, 19], [29, 28]]	[[35, 4], [16, 6], [5, 34], [38, 5], [22, 35], [35, 20], [2, 38], [27, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
66	[[24, 24], [1, 32], [7, 7], [38, 0], [16, 22], [16, 32], [28, 19], [0, 39], [15, 26], [11, 33], [34, 30], [14, 6], [25, 3], [22, 32], [21, 29], [16, 12], [11, 11], [39, 2], [9, 35], [34, 33], [32, 31], [14, 17], [32, 26], [32, 16], [38, 14], [28, 32], [32, 7], [20, 20], [9, 19], [28, 28]]	[[36, 4], [15, 6], [5, 35], [38, 4], [22, 34], [35, 19], [1, 38], [26, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
67	[[25, 24], [2, 32], [7, 8], [37, 0], [16, 23], [17, 32], [29, 19], [1, 39], [15, 25], [11, 34], [35, 30], [13, 6], [24, 3], [22, 31], [21, 28], [17, 12], [10, 11], [39, 1], [10, 35], [34, 34], [31, 31], [13, 17], [31, 26], [31, 16], [38, 13], [28, 33], [33, 7], [20, 21], [9, 18], [28, 27]]	[[35, 4], [14, 6], [5, 34], [38, 3], [22, 33], [35, 18], [0, 38], [25, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
68	[[25, 25], [2, 31], [7, 8], [36, 0], [16, 22], [16, 32], [28, 19], [2, 39], [15, 26], [11, 33], [34, 30], [12, 6], [23, 3], [22, 30], [21, 27], [18, 12], [10, 12], [39, 2], [10, 36], [34, 35], [30, 31], [14, 17], [31, 25], [31, 15], [38, 12], [27, 33], [33, 8], [20, 22], [9, 19], [28, 26]]	[[35, 3], [13, 6], [5, 33], [38, 2], [22, 32], [35, 17], [0, 39], [24, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
69	[[25, 24], [2, 30], [8, 8], [35, 0], [15, 22], [16, 31], [29, 19], [3, 39], [14, 26], [12, 33], [34, 31], [11, 6], [22, 3], [22, 29], [20, 27], [18, 13], [11, 12], [39, 3], [11, 36], [34, 34], [30, 32], [14, 18], [32, 25], [31, 14], [37, 12], [28, 33], [32, 8], [21, 22], [8, 19], [28, 27]]	[[35, 2], [12, 6], [4, 33], [39, 2], [22, 31], [35, 16], [1, 39], [23, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
70	[[26, 24], [2, 29], [7, 8], [34, 0], [16, 22], [17, 31], [29, 18], [4, 39], [14, 27], [12, 32], [34, 30], [10, 6], [21, 3], [22, 28], [19, 27], [18, 14], [11, 11], [39, 4], [11, 35], [34, 35], [30, 31], [14, 19], [32, 26], [30, 14], [37, 11], [27, 33], [32, 7], [21, 21], [8, 18], [28, 28]]	[[35, 1], [11, 6], [4, 32], [39, 3], [22, 30], [35, 15], [2, 39], [22, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
71	[[27, 24], [1, 29], [6, 8], [33, 0], [17, 22], [16, 31], [29, 17], [5, 39], [15, 27], [11, 32], [35, 30], [9, 6], [20, 3], [22, 27], [18, 27], [18, 15], [11, 12], [39, 5], [11, 34], [34, 34], [31, 31], [15, 19], [32, 27], [30, 13], [36, 11], [28, 33], [31, 7], [20, 21], [7, 18], [27, 28]]	[[34, 1], [10, 6], [4, 31], [39, 4], [22, 29], [35, 14], [3, 39], [21, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
72	[[27, 23], [1, 28], [5, 8], [32, 0], [16, 22], [15, 31], [29, 18], [6, 39], [16, 27], [11, 31], [34, 30], [8, 6], [19, 3], [22, 26], [17, 27], [18, 16], [11, 13], [38, 5], [11, 35], [34, 35], [31, 32], [15, 18], [32, 26], [30, 12], [35, 11], [28, 34], [31, 8], [21, 21], [7, 19], [28, 28]]	[[33, 1], [9, 6], [4, 30], [39, 5], [22, 28], [35, 13], [4, 39], [20, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
73	[[28, 23], [1, 27], [5, 9], [31, 0], [15, 22], [15, 32], [29, 17], [7, 39], [15, 27], [11, 30], [35, 30], [7, 6], [18, 3], [22, 25], [17, 26], [17, 16], [11, 14], [37, 5], [12, 35], [33, 35], [30, 32], [15, 19], [31, 26], [29, 12], [35, 10], [27, 34], [31, 7], [21, 22], [8, 19], [27, 28]]	[[32, 1], [8, 6], [4, 29], [38, 5], [22, 27], [35, 12], [5, 39], [19, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
74	[[29, 23], [0, 27], [5, 10], [30, 0], [14, 22], [16, 32], [28, 17], [8, 39], [14, 27], [11, 29], [34, 30], [6, 6], [17, 3], [22, 24], [17, 25], [17, 15], [11, 15], [36, 5], [12, 36], [33, 34], [30, 31], [15, 18], [32, 26], [28, 12], [34, 10], [26, 34], [31, 6], [21, 21], [9, 19], [28, 28]]	[[31, 1], [7, 6], [4, 30], [37, 5], [22, 26], [35, 11], [6, 39], [18, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
75	[[29, 22], [1, 27], [5, 11], [29, 0], [13, 22], [16, 33], [27, 17], [9, 39], [14, 28], [10, 29], [35, 30], [5, 6], [16, 3], [22, 23], [16, 25], [17, 14], [11, 14], [35, 5], [12, 35], [34, 34], [30, 32], [15, 19], [33, 26], [27, 12], [33, 10], [25, 34], [31, 7], [21, 20], [9, 20], [29, 28]]	[[30, 1], [6, 6], [5, 30], [36, 5], [22, 25], [34, 11], [7, 39], [17, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
76	[[30, 22], [1, 26], [5, 12], [28, 0], [13, 23], [16, 32], [27, 18], [10, 39], [14, 29], [11, 29], [34, 30], [4, 6], [15, 3], [22, 22], [17, 25], [16, 14], [12, 14], [34, 5], [12, 34], [34, 35], [31, 32], [16, 19], [34, 26], [26, 12], [32, 10], [25, 33], [30, 7], [21, 19], [8, 20], [28, 28]]	[[29, 1], [5, 6], [5, 29], [35, 5], [22, 24], [34, 10], [8, 39], [16, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
77	[[29, 22], [1, 25], [5, 13], [27, 0], [12, 23], [16, 33], [26, 18], [11, 39], [15, 29], [11, 30], [34, 31], [3, 6], [14, 3], [22, 21], [18, 25], [16, 15], [12, 15], [33, 5], [12, 35], [34, 34], [31, 33], [15, 19], [35, 26], [27, 12], [31, 10], [25, 32], [29, 7], [21, 18], [7, 20], [29, 28]]	[[28, 1], [4, 6], [6, 29], [34, 5], [22, 23], [33, 10], [9, 39], [15, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
78	[[29, 23], [2, 25], [5, 14], [26, 0], [12, 24], [17, 33], [26, 17], [12, 39], [15, 30], [12, 30], [34, 30], [3, 7], [13, 3], [23, 21], [18, 26], [17, 15], [11, 15], [32, 5], [12, 34], [34, 35], [31, 34], [15, 20], [34, 26], [26, 12], [30, 10], [25, 31], [28, 7], [20, 18], [7, 21], [30, 28]]	[[27, 1], [3, 6], [7, 29], [33, 5], [22, 22], [32, 10], [10, 39], [14, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
79	[[30, 23], [3, 25], [5, 15], [25, 0], [12, 23], [18, 33], [27, 17], [13, 39], [15, 29], [13, 30], [34, 31], [3, 8], [12, 3], [24, 21], [17, 26], [16, 15], [11, 16], [32, 4], [13, 34], [35, 35], [30, 34], [15, 19], [33, 26], [25, 12], [29, 10], [25, 30], [27, 7], [19, 18], [7, 22], [30, 29]]	[[26, 1], [3, 7], [8, 29], [32, 5], [22, 21], [31, 10], [11, 39], [13, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
80	[[30, 24], [3, 26], [5, 16], [24, 0], [12, 24], [18, 32], [27, 16], [14, 39], [15, 28], [13, 31], [35, 31], [3, 9], [11, 3], [25, 21], [18, 26], [15, 15], [11, 15], [31, 4], [13, 35], [34, 35], [30, 35], [14, 19], [32, 26], [25, 13], [28, 10], [24, 30], [26, 7], [19, 17], [8, 22], [30, 28]]	[[25, 1], [3, 8], [9, 29], [32, 4], [23, 21], [30, 10], [12, 39], [12, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
81	[[29, 24], [4, 26], [5, 15], [23, 0], [12, 23], [18, 33], [28, 16], [15, 39], [15, 27], [14, 31], [34, 31], [3, 10], [10, 3], [26, 21], [18, 27], [15, 16], [10, 15], [31, 5], [14, 35], [34, 34], [30, 34], [14, 20], [33, 26], [24, 13], [27, 10], [25, 30], [25, 7], [20, 17], [7, 22], [30, 29]]	[[24, 1], [3, 9], [10, 29], [31, 4], [24, 21], [29, 10], [13, 39], [11, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
82	[[28, 24], [5, 26], [5, 15], [22, 0], [12, 22], [19, 33], [28, 15], [16, 39], [15, 26], [15, 31], [35, 31], [3, 11], [9, 3], [27, 21], [19, 27], [15, 15], [10, 16], [31, 6], [14, 34], [33, 34], [30, 35], [13, 20], [33, 25], [24, 14], [26, 10], [25, 29], [25, 6], [20, 16], [7, 21], [29, 29]]	[[23, 1], [3, 10], [11, 29], [31, 5], [25, 21], [28, 10], [14, 39], [10, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
83	[[28, 25], [5, 27], [6, 15], [21, 0], [11, 22], [19, 32], [28, 16], [17, 39], [16, 26], [16, 31], [34, 31], [3, 12], [8, 3], [28, 21], [20, 27], [16, 15], [10, 15], [31, 7], [15, 34], [33, 33], [30, 34], [14, 20], [33, 24], [24, 15], [25, 10], [24, 29], [24, 6], [20, 15], [7, 22], [30, 29]]	[[22, 1], [3, 11], [12, 29], [31, 6], [26, 21], [27, 10], [15, 39], [9, 4]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
