timesteps	evaders	pursuers	evader_capture_status
173	[[30, 11], [2, 13], [11, 1], [12, 9], [4, 1], [1, 2], [4, 7], [35, 2], [29, 21], [16, 20], [19, 2], [23, 3], [9, 4], [22, 26], [28, 34], [34, 19], [0, 18], [35, 31], [30, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 8], [10, 6], [22, 27], [11, 6], [33, 30], [1, 4], [22, 28], [32, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
174	[[30, 12], [3, 13], [12, 1], [13, 9], [5, 1], [1, 1], [5, 7], [36, 2], [28, 21], [16, 19], [18, 2], [23, 4], [9, 3], [22, 25], [28, 33], [35, 19], [0, 17], [36, 31], [29, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 8], [10, 5], [22, 26], [11, 7], [34, 30], [1, 3], [22, 27], [32, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
175	[[30, 11], [2, 13], [13, 1], [14, 9], [6, 1], [2, 1], [5, 6], [36, 3], [29, 21], [17, 19], [18, 1], [23, 3], [8, 3], [22, 24], [27, 33], [34, 19], [1, 17], [37, 31], [29, 4], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 7], [9, 5], [22, 25], [12, 7], [35, 30], [1, 2], [22, 26], [33, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
176	[[29, 11], [2, 12], [14, 1], [15, 9], [6, 0], [3, 1], [4, 6], [36, 4], [30, 21], [17, 19], [18, 2], [23, 2], [7, 3], [22, 23], [26, 33], [33, 19], [1, 16], [38, 31], [29, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 8], [9, 4], [22, 24], [13, 7], [36, 30], [2, 2], [22, 25], [33, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
177	[[28, 11], [3, 12], [14, 0], [15, 10], [7, 0], [4, 1], [4, 7], [35, 4], [31, 21], [16, 19], [18, 3], [23, 1], [6, 3], [22, 22], [26, 34], [34, 19], [2, 16], [39, 31], [29, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[18, 8], [8, 4], [22, 23], [13, 8], [37, 30], [3, 2], [22, 24], [34, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
178	[[28, 12], [3, 11], [14, 1], [16, 10], [8, 0], [4, 0], [5, 7], [34, 4], [30, 21], [17, 19], [19, 3], [23, 2], [6, 4], [22, 21], [25, 34], [33, 19], [2, 17], [39, 32], [29, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[18, 7], [7, 4], [22, 22], [13, 9], [38, 30], [4, 2], [22, 23], [35, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
179	[[27, 12], [2, 11], [14, 2], [16, 11], [9, 0], [3, 0], [5, 8], [35, 4], [29, 21], [17, 18], [19, 2], [24, 2], [6, 5], [22, 20], [26, 34], [33, 18], [2, 18], [39, 33], [28, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 7], [6, 4], [22, 21], [14, 9], [38, 31], [5, 2], [21, 23], [35, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
180	[[28, 12], [1, 11], [14, 3], [16, 12], [10, 0], [2, 0], [5, 9], [35, 5], [28, 21], [17, 17], [20, 2], [25, 2], [6, 6], [22, 19], [26, 35], [33, 19], [1, 18], [39, 34], [28, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 6], [6, 5], [22, 20], [14, 10], [38, 32], [4, 2], [21, 22], [35, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
181	[[27, 12], [1, 10], [14, 2], [17, 12], [10, 1], [1, 0], [6, 9], [36, 5], [28, 20], [17, 16], [20, 3], [25, 3], [6, 7], [22, 18], [26, 34], [34, 19], [1, 17], [39, 35], [28, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 5], [6, 6], [22, 19], [14, 11], [38, 33], [3, 2], [21, 21], [36, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
182	[[26, 12], [1, 9], [14, 1], [16, 12], [10, 0], [2, 0], [6, 10], [35, 5], [28, 21], [16, 16], [20, 2], [24, 3], [6, 8], [22, 17], [25, 34], [33, 19], [1, 18], [39, 36], [29, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 4], [6, 7], [22, 18], [14, 12], [38, 34], [3, 3], [21, 20], [36, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
183	[[27, 12], [0, 9], [14, 2], [17, 12], [10, 1], [3, 0], [6, 11], [34, 5], [29, 21], [16, 17], [20, 1], [24, 2], [6, 7], [22, 16], [26, 34], [33, 18], [1, 19], [39, 37], [28, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 3], [6, 8], [22, 17], [15, 12], [38, 35], [2, 3], [20, 20], [37, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
184	[[27, 11], [0, 8], [15, 2], [18, 12], [10, 2], [4, 0], [5, 11], [34, 4], [30, 21], [15, 17], [20, 2], [25, 2], [6, 6], [22, 15], [27, 34], [33, 17], [1, 20], [39, 38], [29, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[19, 2], [7, 8], [22, 16], [16, 12], [38, 36], [3, 3], [20, 19], [38, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
185	[[27, 10], [0, 9], [14, 2], [19, 12], [9, 2], [4, 1], [5, 12], [35, 4], [30, 20], [15, 18], [21, 2], [25, 3], [5, 6], [22, 14], [27, 33], [34, 17], [0, 20], [39, 39], [29, 1], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[20, 2], [6, 8], [22, 15], [17, 12], [38, 37], [4, 3], [20, 18], [37, 35]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
186	[[28, 10], [0, 8], [15, 2], [19, 13], [10, 2], [4, 0], [5, 11], [35, 5], [30, 19], [15, 17], [22, 2], [25, 2], [4, 6], [23, 14], [27, 34], [35, 17], [0, 19], [38, 39], [29, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[21, 2], [5, 8], [22, 14], [18, 12], [38, 38], [4, 2], [20, 17], [37, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
187	[[27, 10], [0, 7], [15, 3], [19, 12], [9, 2], [5, 0], [5, 12], [36, 5], [29, 19], [15, 18], [23, 2], [26, 2], [3, 6], [24, 14], [28, 34], [35, 18], [1, 19], [37, 39], [30, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[22, 2], [4, 8], [23, 14], [18, 13], [38, 39], [5, 2], [21, 17], [37, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
188	[[28, 10], [0, 8], [14, 3], [19, 11], [10, 2], [6, 0], [6, 12], [37, 5], [28, 19], [16, 18], [24, 2], [26, 3], [2, 6], [25, 14], [27, 34], [36, 18], [1, 18], [36, 39], [30, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[23, 2], [4, 7], [24, 14], [18, 12], [37, 39], [5, 1], [22, 17], [36, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
189	[[28, 9], [0, 7], [14, 2], [20, 11], [11, 2], [7, 0], [5, 12], [37, 6], [28, 20], [16, 17], [25, 2], [27, 3], [1, 6], [26, 14], [26, 34], [37, 18], [1, 17], [35, 39], [29, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[24, 2], [3, 7], [25, 14], [19, 12], [36, 39], [6, 1], [23, 17], [37, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
190	[[28, 10], [0, 6], [15, 2], [20, 10], [12, 2], [8, 0], [6, 12], [36, 6], [29, 20], [16, 18], [26, 2], [26, 3], [1, 5], [27, 14], [25, 34], [37, 19], [2, 17], [34, 39], [30, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[25, 2], [2, 7], [26, 14], [20, 12], [35, 39], [7, 1], [24, 17], [38, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
191	[[29, 10], [0, 5], [16, 2], [20, 9], [12, 3], [9, 0], [6, 11], [36, 7], [28, 20], [16, 19], [27, 2], [26, 4], [1, 4], [28, 14], [24, 34], [36, 19], [2, 16], [33, 39], [31, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[26, 2], [1, 7], [27, 14], [20, 11], [34, 39], [8, 1], [25, 17], [37, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
192	[[30, 10], [0, 4], [16, 3], [20, 8], [12, 4], [10, 0], [7, 11], [36, 8], [28, 20], [15, 19], [28, 2], [26, 5], [1, 3], [29, 14], [24, 35], [36, 20], [1, 16], [32, 39], [32, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[27, 2], [1, 6], [28, 14], [20, 10], [33, 39], [9, 1], [25, 18], [37, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
193	[[30, 9], [0, 3], [16, 2], [20, 7], [12, 5], [11, 0], [8, 11], [36, 9], [28, 21], [15, 20], [29, 2], [25, 5], [1, 2], [30, 14], [23, 35], [36, 21], [2, 16], [31, 39], [33, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[28, 2], [1, 5], [29, 14], [20, 9], [32, 39], [10, 1], [25, 19], [37, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
194	[[29, 9], [0, 2], [16, 1], [20, 6], [13, 5], [12, 0], [7, 11], [36, 10], [28, 22], [15, 21], [30, 2], [25, 5], [2, 2], [31, 14], [22, 35], [36, 20], [1, 16], [30, 39], [34, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[29, 2], [1, 4], [30, 14], [20, 8], [31, 39], [11, 1], [26, 19], [37, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
195	[[28, 9], [0, 1], [17, 1], [20, 5], [14, 5], [13, 0], [7, 12], [35, 10], [28, 23], [14, 21], [30, 1], [26, 5], [3, 2], [32, 14], [22, 34], [36, 21], [2, 16], [29, 39], [35, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[30, 2], [1, 3], [31, 14], [20, 7], [30, 39], [12, 1], [26, 20], [37, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
196	[[28, 8], [1, 1], [17, 2], [20, 4], [14, 4], [14, 0], [8, 12], [35, 9], [29, 23], [14, 20], [30, 0], [25, 5], [3, 3], [33, 14], [22, 33], [37, 21], [3, 16], [28, 39], [35, 2], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[30, 1], [1, 2], [32, 14], [20, 6], [29, 39], [13, 1], [26, 21], [37, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
197	[[29, 8], [1, 0], [18, 2], [20, 3], [14, 5], [15, 0], [8, 12], [35, 8], [30, 23], [14, 19], [31, 0], [24, 5], [3, 4], [34, 14], [22, 32], [37, 22], [2, 16], [27, 39], [35, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[30, 0], [2, 2], [33, 14], [20, 5], [28, 39], [14, 1], [26, 22], [37, 31]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
198	[[29, 9], [0, 0], [18, 1], [20, 2], [14, 6], [16, 0], [8, 11], [35, 9], [31, 23], [15, 19], [32, 0], [25, 5], [3, 5], [35, 14], [21, 32], [36, 22], [2, 17], [26, 39], [34, 3], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[31, 0], [2, 3], [34, 14], [20, 4], [27, 39], [15, 1], [27, 22], [38, 31]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
199	[[29, 8], [0, 1], [19, 1], [20, 1], [15, 6], [17, 0], [7, 11], [35, 8], [31, 22], [15, 20], [32, 1], [25, 6], [3, 6], [35, 15], [22, 32], [35, 22], [2, 16], [25, 39], [34, 4], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[32, 0], [2, 4], [35, 14], [20, 3], [26, 39], [16, 1], [28, 22], [37, 31]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
200	[[30, 8], [0, 0], [19, 2], [21, 1], [15, 7], [16, 0], [7, 10], [35, 9], [32, 22], [14, 20], [32, 2], [25, 5], [3, 7], [35, 16], [23, 32], [34, 22], [1, 16], [24, 39], [35, 4], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[32, 1], [2, 5], [35, 15], [20, 2], [25, 39], [17, 1], [29, 22], [37, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
201	[[30, 8], [1, 0], [18, 2], [22, 1], [15, 8], [15, 0], [7, 9], [34, 9], [31, 22], [14, 19], [32, 3], [25, 6], [3, 8], [35, 17], [23, 33], [35, 22], [1, 15], [23, 39], [35, 5], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[32, 2], [2, 6], [35, 16], [20, 1], [24, 39], [16, 1], [30, 22], [38, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
202	[[29, 8], [2, 0], [18, 3], [23, 1], [15, 7], [14, 0], [7, 10], [34, 10], [32, 22], [13, 19], [32, 4], [25, 7], [2, 8], [35, 18], [22, 33], [35, 21], [1, 14], [22, 39], [36, 5], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[32, 3], [2, 7], [35, 17], [20, 2], [23, 39], [15, 1], [31, 22], [37, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
203	[[29, 9], [2, 1], [18, 4], [24, 1], [16, 7], [13, 0], [7, 11], [34, 11], [32, 23], [12, 19], [32, 5], [25, 6], [3, 8], [34, 18], [22, 32], [35, 22], [0, 14], [21, 39], [37, 5], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[32, 4], [2, 8], [35, 18], [20, 3], [22, 39], [14, 1], [32, 22], [36, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
204	[[28, 9], [3, 1], [17, 4], [25, 1], [16, 8], [12, 0], [8, 11], [34, 10], [31, 23], [11, 19], [31, 5], [25, 7], [2, 8], [33, 18], [22, 33], [36, 22], [0, 13], [20, 39], [37, 4], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[32, 5], [3, 8], [34, 18], [20, 4], [21, 39], [13, 1], [33, 22], [35, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
205	[[27, 9], [3, 2], [17, 3], [26, 1], [15, 8], [11, 0], [9, 11], [34, 11], [30, 23], [11, 18], [30, 5], [24, 7], [1, 8], [33, 17], [22, 34], [37, 22], [0, 14], [19, 39], [37, 5], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[31, 5], [2, 8], [33, 18], [20, 5], [20, 39], [12, 1], [32, 22], [36, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
206	[[27, 10], [2, 2], [17, 2], [26, 0], [14, 8], [10, 0], [8, 11], [33, 11], [29, 23], [10, 18], [29, 5], [23, 7], [0, 8], [33, 16], [21, 34], [38, 22], [0, 13], [18, 39], [36, 5], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[30, 5], [1, 8], [33, 17], [20, 6], [19, 39], [11, 1], [32, 23], [36, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
207	[[27, 11], [2, 3], [17, 1], [26, 1], [13, 8], [9, 0], [9, 11], [33, 12], [28, 23], [11, 18], [28, 5], [24, 7], [0, 7], [33, 15], [21, 33], [38, 23], [0, 14], [17, 39], [37, 5], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[29, 5], [0, 8], [33, 16], [21, 6], [18, 39], [10, 1], [31, 23], [36, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
208	[[27, 12], [2, 2], [17, 2], [26, 2], [13, 7], [8, 0], [9, 12], [33, 11], [28, 22], [12, 18], [27, 5], [25, 7], [0, 6], [33, 14], [22, 33], [38, 24], [0, 13], [16, 39], [36, 5], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[28, 5], [1, 8], [33, 15], [22, 6], [17, 39], [9, 1], [30, 23], [35, 34]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
209	[[27, 11], [3, 2], [16, 2], [26, 1], [13, 8], [7, 0], [9, 11], [33, 10], [28, 21], [12, 17], [28, 5], [24, 7], [0, 5], [34, 14], [22, 32], [38, 25], [0, 14], [15, 39], [36, 6], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[27, 5], [1, 7], [33, 14], [23, 6], [16, 39], [8, 1], [29, 23], [35, 33]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
210	[[28, 11], [2, 2], [16, 3], [26, 0], [13, 7], [6, 0], [9, 12], [34, 10], [27, 21], [12, 18], [29, 5], [24, 8], [0, 4], [35, 14], [22, 31], [37, 25], [1, 14], [14, 39], [36, 5], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[28, 5], [1, 6], [34, 14], [24, 6], [15, 39], [7, 1], [29, 22], [35, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
211	[[28, 12], [1, 2], [16, 2], [27, 0], [13, 7], [5, 0], [10, 12], [34, 9], [26, 21], [12, 17], [30, 5], [24, 9], [0, 3], [36, 14], [21, 31], [36, 25], [1, 13], [13, 39], [35, 5], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[29, 5], [1, 5], [35, 14], [24, 7], [14, 39], [6, 1], [28, 22], [36, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
212	[[28, 13], [2, 2], [17, 2], [28, 0], [12, 7], [4, 0], [9, 12], [35, 9], [25, 21], [13, 17], [31, 5], [24, 10], [0, 2], [36, 15], [20, 31], [36, 26], [1, 12], [12, 39], [35, 6], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[30, 5], [1, 4], [36, 14], [24, 8], [13, 39], [5, 1], [28, 22], [35, 32]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
213	[[27, 13], [3, 2], [16, 2], [27, 0], [11, 7], [3, 0], [8, 12], [34, 9], [24, 21], [12, 17], [32, 5], [24, 11], [0, 1], [36, 16], [20, 32], [35, 26], [1, 13], [11, 39], [36, 6], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[31, 5], [1, 3], [37, 14], [24, 9], [12, 39], [4, 1], [27, 22], [35, 31]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
214	[[27, 14], [3, 3], [17, 2], [26, 0], [10, 7], [2, 0], [8, 11], [35, 9], [23, 21], [12, 16], [33, 5], [24, 12], [0, 0], [35, 16], [20, 31], [34, 26], [2, 13], [10, 39], [37, 6], [24, 38], [5, 1], [23, 6], [21, 6], [0, 1], [0, 2], [0, 8], [0, 7], [0, 13], [38, 39], [20, 14]]	[[32, 5], [1, 2], [37, 15], [24, 10], [11, 39], [3, 1], [26, 22], [35, 30]]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
