timesteps	evaders	pursuers
900	[[3, 6]]	[[3, 15], [3, 9], [1, 11], [1, 6], [8, 14], [5, 5], [3, 4], [6, 11]]
901	[[3, 5]]	[[3, 14], [3, 8], [1, 10], [1, 5], [7, 13], [5, 5], [3, 4], [6, 10]]
902	[[3, 4]]	[[2, 13], [3, 7], [1, 9], [1, 4], [6, 12], [5, 4], [3, 3], [6, 9]]
903	[[3, 3]]	[[2, 12], [3, 6], [1, 8], [1, 3], [5, 11], [5, 3], [3, 2], [5, 8]]
904	[[3, 2]]	[[2, 11], [3, 5], [1, 7], [1, 2], [4, 10], [5, 2], [3, 1], [5, 7]]
905	[[4, 2]]	[[2, 10], [3, 4], [1, 6], [1, 1], [4, 9], [5, 1], [3, 1], [4, 7]]
906	[[4, 1]]	[[2, 9], [4, 4], [2, 5], [1, 1], [4, 9], [5, 1], [3, 1], [5, 6]]
907	[[4, 2]]	[[2, 9], [5, 3], [3, 4], [1, 1], [4, 9], [5, 1], [3, 2], [5, 5]]
908	[[4, 3]]	[[2, 9], [6, 2], [3, 4], [1, 1], [5, 8], [5, 1], [3, 1], [5, 4]]
909	[[4, 4]]	[[1, 8], [7, 2], [3, 5], [1, 2], [5, 7], [5, 1], [3, 1], [5, 4]]
910	[[4, 4]]	[[2, 7], [7, 2], [2, 5], [1, 3], [5, 6], [5, 2], [3, 2], [6, 5]]
911	[[4, 5]]	[[2, 7], [7, 2], [2, 5], [1, 3], [5, 7], [5, 2], [3, 2], [6, 5]]
912	[[4, 6]]	[[2, 7], [7, 3], [2, 5], [1, 3], [5, 7], [5, 3], [3, 3], [7, 6]]
913	[[4, 7]]	[[2, 7], [7, 4], [2, 5], [1, 3], [4, 8], [5, 4], [3, 3], [6, 7]]
914	[[4, 8]]	[[2, 8], [7, 4], [2, 6], [1, 4], [4, 9], [5, 5], [3, 4], [6, 8]]
915	[[4, 9]]	[[1, 9], [7, 5], [2, 7], [1, 5], [4, 10], [5, 6], [3, 5], [6, 9]]
916	[[4, 10]]	[[2, 10], [7, 6], [2, 7], [1, 5], [4, 11], [5, 6], [3, 5], [6, 10]]
917	[[4, 11]]	[[2, 11], [7, 7], [3, 8], [1, 6], [4, 12], [5, 7], [3, 6], [7, 11]]
918	[[4, 12]]	[[2, 12], [7, 8], [3, 9], [1, 7], [4, 13], [5, 8], [3, 7], [7, 12]]
919	[[4, 13]]	[[2, 13], [7, 9], [4, 10], [1, 7], [4, 14], [5, 8], [3, 7], [6, 13]]
920	[[4, 13]]	[[2, 14], [6, 10], [4, 11], [1, 7], [4, 15], [4, 9], [3, 7], [6, 14]]
921	[[4, 14]]	[[2, 14], [6, 11], [4, 11], [1, 7], [4, 15], [5, 9], [3, 7], [6, 14]]
922	[[4, 15]]	[[2, 15], [6, 11], [3, 12], [1, 8], [4, 16], [5, 9], [3, 8], [6, 15]]
923	[[4, 16]]	[[2, 16], [5, 12], [3, 13], [1, 9], [4, 17], [5, 10], [3, 9], [6, 16]]
924	[[4, 17]]	[[1, 17], [6, 13], [4, 14], [1, 9], [5, 18], [4, 11], [3, 9], [6, 16]]
925	[[4, 18]]	[[2, 18], [6, 14], [4, 15], [1, 10], [4, 19], [4, 12], [3, 10], [6, 17]]
926	[[4, 19]]	[[2, 19], [6, 15], [4, 16], [1, 11], [5, 20], [3, 13], [4, 11], [7, 18]]
927	[[4, 20]]	[[2, 20], [6, 16], [4, 17], [1, 12], [5, 20], [3, 14], [4, 12], [7, 19]]
928	[[4, 21]]	[[2, 21], [6, 17], [3, 18], [1, 13], [6, 21], [4, 15], [4, 13], [6, 19]]
929	[[4, 22]]	[[1, 22], [5, 17], [2, 19], [2, 14], [6, 21], [3, 16], [4, 14], [6, 19]]
930	[[4, 22]]	[[1, 23], [4, 18], [2, 20], [1, 15], [6, 22], [2, 17], [5, 15], [5, 20]]
931	[[4, 23]]	[[2, 24], [4, 18], [2, 21], [1, 15], [6, 23], [1, 18], [5, 16], [5, 20]]
932	[[4, 24]]	[[3, 25], [3, 19], [2, 22], [2, 16], [6, 24], [1, 19], [5, 17], [5, 21]]
933	[[4, 25]]	[[2, 25], [3, 19], [2, 22], [3, 17], [6, 25], [1, 20], [6, 18], [5, 22]]
934	[[4, 26]]	[[2, 25], [4, 20], [3, 23], [4, 18], [6, 26], [1, 21], [7, 19], [5, 23]]
935	[[4, 27]]	[[2, 26], [4, 21], [3, 24], [4, 19], [6, 27], [1, 22], [6, 20], [6, 24]]
936	[[4, 28]]	[[2, 27], [4, 22], [4, 25], [3, 20], [6, 28], [2, 23], [6, 21], [6, 25]]
937	[[4, 29]]	[[2, 28], [4, 23], [4, 26], [3, 21], [6, 29], [2, 24], [6, 22], [6, 26]]
938	[[4, 30]]	[[2, 29], [4, 24], [4, 27], [3, 22], [6, 30], [2, 25], [6, 23], [6, 27]]
939	[[5, 30]]	[[2, 30], [4, 25], [3, 28], [4, 23], [6, 30], [1, 26], [6, 24], [5, 28]]
940	[[5, 30]]	[[2, 30], [5, 26], [3, 28], [3, 24], [6, 30], [1, 27], [7, 25], [5, 28]]
941	[[6, 29]]	[[2, 30], [5, 26], [3, 28], [3, 25], [7, 30], [1, 28], [7, 26], [5, 28]]
942	[[7, 28]]	[[2, 30], [5, 26], [3, 28], [3, 26], [8, 29], [1, 28], [8, 27], [5, 28]]
943	[[8, 27]]	[[2, 30], [5, 26], [3, 28], [3, 26], [8, 30], [1, 28], [8, 26], [5, 28]]
944	[[9, 26]]	[[2, 30], [5, 26], [3, 28], [3, 26], [9, 29], [1, 27], [9, 25], [6, 29]]
945	[[10, 26]]	[[3, 30], [6, 25], [3, 28], [4, 25], [10, 30], [2, 26], [9, 25], [7, 28]]
946	[[11, 25]]	[[3, 30], [7, 25], [4, 27], [5, 24], [11, 29], [3, 25], [10, 24], [8, 27]]
947	[[12, 24]]	[[4, 29], [8, 24], [4, 27], [6, 24], [12, 28], [3, 25], [11, 23], [9, 26]]
948	[[13, 23]]	[[5, 30], [9, 23], [5, 28], [7, 23], [13, 27], [4, 24], [12, 22], [10, 25]]
949	[[14, 22]]	[[5, 30], [10, 22], [6, 27], [8, 22], [14, 26], [5, 23], [12, 22], [10, 25]]
950	[[14, 22]]	[[6, 29], [10, 22], [7, 26], [8, 22], [15, 25], [5, 22], [12, 22], [11, 24]]
951	[[15, 21]]	[[7, 28], [10, 22], [8, 25], [8, 22], [15, 24], [6, 21], [12, 22], [11, 24]]
952	[[16, 20]]	[[8, 27], [10, 22], [9, 24], [8, 22], [16, 23], [7, 20], [13, 21], [12, 23]]
953	[[17, 19]]	[[9, 26], [11, 21], [10, 23], [9, 21], [17, 22], [8, 19], [14, 20], [13, 22]]
954	[[18, 18]]	[[10, 25], [12, 20], [11, 22], [10, 20], [18, 21], [9, 18], [15, 19], [14, 21]]
955	[[19, 17]]	[[11, 24], [13, 19], [12, 21], [11, 19], [19, 20], [10, 17], [16, 18], [15, 20]]
956	[[20, 16]]	[[12, 24], [13, 18], [13, 20], [11, 19], [20, 19], [11, 16], [17, 17], [16, 19]]
957	[[21, 15]]	[[13, 23], [14, 17], [14, 19], [12, 18], [21, 18], [12, 15], [17, 16], [17, 18]]
958	[[22, 14]]	[[14, 22], [15, 16], [15, 18], [13, 17], [22, 17], [13, 14], [18, 15], [18, 17]]
959	[[23, 13]]	[[15, 21], [16, 15], [16, 19], [13, 16], [23, 16], [14, 13], [19, 14], [18, 17]]
960	[[23, 13]]	[[15, 21], [17, 14], [16, 18], [14, 15], [24, 15], [15, 12], [20, 13], [19, 16]]
961	[[24, 12]]	[[16, 20], [18, 13], [17, 17], [15, 14], [25, 14], [16, 11], [21, 12], [20, 15]]
962	[[25, 11]]	[[17, 19], [19, 12], [17, 17], [16, 13], [26, 13], [17, 10], [22, 11], [21, 16]]
963	[[26, 10]]	[[17, 19], [19, 11], [18, 16], [16, 13], [27, 12], [18, 9], [23, 10], [22, 15]]
964	[[27, 9]]	[[17, 19], [20, 10], [18, 16], [17, 12], [28, 11], [19, 8], [24, 9], [23, 14]]
965	[[28, 8]]	[[18, 18], [21, 9], [19, 15], [17, 12], [29, 10], [20, 7], [25, 8], [24, 13]]
966	[[29, 7]]	[[19, 17], [22, 8], [20, 14], [18, 11], [30, 9], [21, 6], [26, 7], [25, 12]]
967	[[30, 6]]	[[20, 16], [23, 7], [21, 13], [19, 10], [30, 9], [22, 5], [27, 6], [26, 11]]
968	[[30, 5]]	[[21, 15], [24, 6], [22, 12], [20, 9], [30, 8], [23, 4], [28, 5], [27, 10]]
969	[[30, 4]]	[[22, 14], [25, 5], [23, 11], [21, 8], [30, 7], [24, 3], [28, 5], [28, 9]]
970	[[30, 4]]	[[23, 13], [26, 4], [24, 10], [22, 7], [30, 6], [25, 2], [28, 5], [29, 8]]
971	[[29, 4]]	[[24, 12], [27, 3], [25, 9], [23, 6], [30, 6], [26, 1], [28, 5], [29, 8]]
972	[[28, 4]]	[[25, 11], [28, 2], [26, 8], [24, 5], [30, 6], [26, 2], [27, 4], [29, 8]]
973	[[27, 4]]	[[26, 10], [28, 2], [27, 7], [24, 4], [30, 5], [26, 2], [26, 4], [29, 7]]
974	[[26, 4]]	[[25, 9], [28, 2], [27, 7], [24, 4], [29, 4], [26, 2], [25, 3], [29, 6]]
975	[[25, 4]]	[[25, 8], [28, 2], [26, 6], [23, 4], [28, 4], [26, 1], [24, 2], [28, 6]]
976	[[24, 4]]	[[24, 7], [28, 2], [26, 6], [23, 4], [27, 4], [26, 1], [24, 2], [28, 6]]
977	[[23, 4]]	[[23, 6], [28, 2], [25, 6], [22, 4], [26, 4], [26, 1], [23, 2], [27, 6]]
978	[[22, 4]]	[[22, 6], [28, 3], [25, 6], [21, 3], [25, 4], [25, 2], [22, 1], [27, 5]]
979	[[21, 4]]	[[21, 6], [27, 3], [24, 6], [20, 4], [24, 4], [24, 2], [21, 2], [26, 5]]
980	[[21, 4]]	[[20, 6], [26, 3], [23, 6], [19, 3], [23, 4], [23, 2], [20, 1], [25, 5]]
981	[[20, 4]]	[[19, 5], [25, 3], [22, 6], [19, 3], [23, 4], [23, 2], [20, 1], [24, 6]]
982	[[19, 4]]	[[19, 6], [25, 3], [21, 6], [18, 4], [23, 4], [22, 2], [19, 2], [23, 6]]
983	[[18, 4]]	[[18, 6], [24, 2], [20, 6], [17, 4], [22, 4], [21, 2], [18, 2], [22, 6]]
984	[[17, 4]]	[[17, 6], [23, 2], [20, 5], [16, 4], [22, 4], [20, 3], [17, 1], [21, 7]]
985	[[16, 4]]	[[16, 6], [22, 1], [19, 5], [15, 4], [22, 4], [19, 3], [16, 2], [20, 7]]
986	[[15, 4]]	[[15, 6], [21, 1], [18, 5], [14, 4], [21, 5], [18, 3], [15, 2], [19, 7]]
987	[[14, 4]]	[[14, 6], [20, 1], [17, 6], [13, 4], [20, 5], [17, 2], [14, 2], [19, 7]]
988	[[13, 4]]	[[13, 7], [19, 2], [16, 6], [12, 4], [19, 4], [17, 3], [13, 2], [18, 6]]
989	[[12, 4]]	[[12, 6], [18, 1], [15, 6], [11, 4], [19, 4], [16, 4], [12, 2], [17, 6]]
990	[[12, 4]]	[[11, 6], [17, 1], [14, 5], [10, 4], [18, 4], [15, 3], [11, 2], [16, 5]]
991	[[11, 4]]	[[11, 6], [16, 1], [14, 5], [10, 4], [18, 4], [14, 3], [11, 2], [16, 5]]
992	[[10, 4]]	[[10, 6], [15, 1], [13, 5], [9, 4], [18, 4], [13, 3], [10, 2], [15, 5]]
993	[[9, 4]]	[[9, 7], [14, 1], [12, 5], [8, 4], [17, 4], [12, 3], [9, 2], [14, 5]]
994	[[8, 4]]	[[8, 6], [13, 1], [11, 6], [7, 4], [16, 4], [11, 4], [8, 2], [14, 4]]
995	[[7, 4]]	[[7, 6], [12, 2], [10, 6], [6, 4], [16, 4], [10, 4], [7, 2], [13, 4]]
996	[[6, 4]]	[[6, 6], [11, 2], [9, 6], [5, 4], [15, 4], [10, 4], [6, 2], [12, 4]]
997	[[5, 4]]	[[5, 6], [10, 2], [8, 5], [4, 4], [14, 5], [10, 4], [5, 2], [12, 3]]
998	[[4, 4]]	[[4, 6], [10, 2], [7, 6], [3, 4], [13, 5], [9, 4], [4, 2], [11, 4]]
999	[[3, 4]]	[[3, 6], [9, 2], [6, 5], [2, 4], [12, 6], [8, 4], [3, 2], [10, 4]]
1000	[[3, 4]]	[[2, 6], [8, 1], [5, 4], [1, 4], [11, 6], [7, 5], [2, 2], [9, 3]]
